"AnimalID","t_0","site_0","Mass_std","Sex","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"584Y",2015,"PYRAMID ROCK",-0.538041311225921,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12
"585R",2007,"PYRAMID ROCK",-0.0439744272854033,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"585Y",2015,"PYRAMID ROCK",-0.462031021388918,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,3,4,12
"586R",2007,"PYRAMID ROCK",-0.00596928236690186,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"586Y",2015,"PYRAMID ROCK",-0.183326625319908,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,12
"587R",2007,"PYRAMID ROCK",1.24820049994364,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"587Y",2015,"PYRAMID ROCK",0.133382915667603,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"588R",2007,"PYRAMID ROCK",-0.259336915156911,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"588Y",2015,"PYRAMID ROCK",0.830143905840128,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"589R",2007,"PYRAMID ROCK",1.29887402650164,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"589Y",2015,"PYRAMID ROCK",-0.297342060075412,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"58R",2001,"PYRAMID ROCK",-0.930761142050434,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"58Y",2002,"SOUTH SEAL ROCK",0.0700410074701005,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"590R",2007,"PYRAMID ROCK",1.08351153863014,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"590Y",2015,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"591R",2007,"PYRAMID ROCK",0.310740258620609,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"591Y",2015,"PYRAMID ROCK",-0.51270454794692,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5
"592R",2007,"PYRAMID ROCK",-0.51270454794692,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"592Y",2015,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"593R",2007,"PYRAMID ROCK",1.27353726322264,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"593Y",2015,"PYRAMID ROCK",0.33607702189961,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"594R",2007,"PYRAMID ROCK",-0.348015586633414,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"594Y",2015,"PYRAMID ROCK",1.10884830190914,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12
"595R",2007,"PYRAMID ROCK",-0.449362639749417,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"595Y",2015,"PYRAMID ROCK",1.15952182846714,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,12,12
"596R",2007,"PYRAMID ROCK",-0.0693111905644041,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"596Y",2015,"PYRAMID ROCK",0.804807142561126,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"597R",2007,"PYRAMID ROCK",-0.677393509260426,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"597Y",2015,"PYRAMID ROCK",1.05817477535114,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12
"598R",2007,"PYRAMID ROCK",0.184056442225605,"F",12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12
"598Y",2015,"PYRAMID ROCK",0.602113036329119,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12
"599R",2007,"PYRAMID ROCK",0.956827722235132,"M",12,12,12,12,12,12,12,2,3,4,12,12,12,12,12,12,12,12,12
"599Y",2015,"PYRAMID ROCK",0.33607702189961,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"59R",2001,"PYRAMID ROCK",-0.170658243680408,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"59Y",2002,"SOUTH SEAL ROCK",0.640118181247621,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"5R",2001,"PYRAMID ROCK",-0.22133177023841,"M",12,2,3,4,5,6,7,8,9,10,11,11,11,11,11,11,12,12,12
"5Y",2002,"SOUTH SEAL ROCK",0.120714534028103,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"600R",2007,"PYRAMID ROCK",0.222061587144106,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"600Y",2015,"PYRAMID ROCK",0.260066732062607,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"601R",2007,"PYRAMID ROCK",0.538771128131617,"M",12,12,12,12,12,12,1,2,3,12,5,12,12,12,12,12,12,12,12
"601Y",2015,"PYRAMID ROCK",0.0320358625515991,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"602R",2007,"PYRAMID ROCK",0.361413785178611,"M",12,12,12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12
"602Y",2015,"PYRAMID ROCK",0.450092456655114,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,12,12
"603R",2007,"PYRAMID ROCK",1.28620564486214,"M",12,12,12,12,12,12,1,2,3,4,5,6,7,8,9,10,12,12,12
"603Y",2015,"PYRAMID ROCK",0.0700410074701005,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5
"604R",2007,"PYRAMID ROCK",0.703460089445123,"M",12,12,12,12,12,12,12,2,3,12,5,12,12,12,12,12,12,12,12
"604Y",2015,"PYRAMID ROCK",0.184056442225605,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"605R",2007,"PYRAMID ROCK",0.89348581403763,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"605Y",2015,"PYRAMID ROCK",0.817475524200627,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"606R",2007,"PYRAMID ROCK",0.285403495341608,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"606Y",2015,"PYRAMID ROCK",0.399418930097112,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"607R",2007,"PYRAMID ROCK",1.48889975109415,"M",12,12,12,12,12,12,1,2,12,4,12,12,7,8,9,10,12,12,12
"607Y",2015,"PYRAMID ROCK",0.982164485514132,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"608R",2007,"PYRAMID ROCK",-0.614051601062923,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"608Y",2015,"PYRAMID ROCK",-0.398689113191416,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,12
"609Y",2015,"PYRAMID ROCK",-0.0566428089249039,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"60R",2001,"PYRAMID ROCK",-0.626719982702424,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"60Y",2002,"SOUTH SEAL ROCK",-0.157989862040908,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"610R",2007,"PYRAMID ROCK",0.576776273050118,"M",12,12,12,12,12,12,1,2,12,4,5,6,7,8,9,10,11,11,12
"610Y",2015,"PYRAMID ROCK",0.437424075015614,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"611R",2007,"PYRAMID ROCK",0.133382915667603,"F",12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12
"612R",2007,"PYRAMID ROCK",-0.348015586633414,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"613R",2007,"PYRAMID ROCK",1.05817477535114,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"614R",2007,"PYRAMID ROCK",0.982164485514132,"M",12,12,12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12
"615R",2007,"PYRAMID ROCK",0.222061587144106,"M",12,12,12,12,12,12,1,2,3,4,12,12,12,12,12,12,12,12,12
"616R",2007,"PYRAMID ROCK",0.817475524200627,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"617R",2007,"PYRAMID ROCK",0.817475524200627,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"618R",2007,"PYRAMID ROCK",-0.373352349912415,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"619R",2007,"PYRAMID ROCK",-0.411357494830916,"F",12,12,12,12,12,12,1,12,12,4,5,6,7,8,12,10,11,11,12
"61R",2001,"PYRAMID ROCK",0.830143905840128,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"61Y",2002,"SOUTH SEAL ROCK",-0.487367784667919,"F",12,12,12,3,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"620R",2007,"PYRAMID ROCK",-0.500036166307419,"F",12,12,12,12,12,12,1,2,3,4,12,12,7,8,9,10,12,12,12
"621R",2007,"PYRAMID ROCK",0.488097601573615,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"622R",2007,"PYRAMID ROCK",-0.246668533517411,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"623R",2007,"PYRAMID ROCK",-0.487367784667919,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"624R",2007,"PYRAMID ROCK",0.310740258620609,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"625R",2007,"PYRAMID ROCK",0.994832867153633,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"626R",2007,"PYRAMID ROCK",1.34954755305965,"M",12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12
"627R",2007,"PYRAMID ROCK",0.158719678946604,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"628R",2007,"PYRAMID ROCK",0.209393205504606,"M",12,12,12,12,12,12,12,2,12,12,5,6,7,12,12,12,12,12,12
"629R",2007,"PYRAMID ROCK",0.00669909927259831,"M",12,12,12,12,12,12,1,2,12,4,12,6,7,8,9,12,12,12,12
"62R",2001,"PYRAMID ROCK",-0.22133177023841,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"62Y",2002,"SOUTH SEAL ROCK",-0.208663388598909,"F",12,12,2,3,4,5,12,12,12,12,12,12,12,12,12,12,12,12,12
"630R",2007,"PYRAMID ROCK",0.513434364852616,"M",12,12,12,12,12,12,1,2,3,12,12,12,12,8,12,12,12,12,12
"631R",2007,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"632R",2007,"PYRAMID ROCK",-0.183326625319908,"F",12,12,12,12,12,12,12,12,12,4,5,12,7,12,12,12,12,12,12
"633R",2007,"PYRAMID ROCK",0.310740258620609,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"634R",2007,"PYRAMID ROCK",0.386750548457612,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"635R",2007,"PYRAMID ROCK",0.880817432398129,"F",12,12,12,12,12,12,1,2,3,4,5,6,7,8,9,10,11,11,11
"636R",2007,"PYRAMID ROCK",-0.195995006959409,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"637R",2007,"PYRAMID ROCK",0.868149050758629,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"638R",2007,"PYRAMID ROCK",0.817475524200627,"M",12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12
"639R",2007,"PYRAMID ROCK",1.34954755305965,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,8,9,10,11,12,12
"63R",2001,"PYRAMID ROCK",-0.474699403028419,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"63Y",2002,"SOUTH SEAL ROCK",0.450092456655114,"F",12,12,12,12,12,12,12,12,12,9,12,12,12,12,12,12,12,12,12
"640R",2007,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,12,12,1,2,3,4,5,6,7,8,9,12,11,11,11
"641R",2007,"PYRAMID ROCK",-0.0693111905644041,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"642R",2007,"PYRAMID ROCK",0.0320358625515991,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"643R",2007,"PYRAMID ROCK",-0.132653098761906,"F",12,12,12,12,12,12,1,12,12,12,5,6,7,8,9,12,11,11,12
"644R",2007,"PYRAMID ROCK",0.108046152388602,"F",12,12,12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12
"645R",2007,"PYRAMID ROCK",0.133382915667603,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"646R",2007,"PYRAMID ROCK",0.272735113702108,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"647R",2007,"PYRAMID ROCK",-0.170658243680408,"F",12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12,12,12
"648R",2007,"PYRAMID ROCK",0.779470379282126,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,8,9,12,11,12,12
"649R",2007,"PYRAMID ROCK",-0.0313060456459031,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"64R",2001,"PYRAMID ROCK",-0.690061890899926,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"64Y",2002,"SOUTH SEAL ROCK",0.538771128131617,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"650R",2007,"PYRAMID ROCK",-0.500036166307419,"F",12,12,12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12
"651R",2007,"PYRAMID ROCK",-0.157989862040908,"F",12,12,12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12
"652R",2007,"PYRAMID ROCK",1.12151668354864,"M",12,12,12,12,12,12,1,2,3,4,5,6,7,8,9,10,11,12,11
"653R",2007,"PYRAMID ROCK",0.728796852724124,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"654R",2007,"PYRAMID ROCK",0.462760838294615,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"655R",2007,"PYRAMID ROCK",0.564107891410618,"M",12,12,12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12
"656R",2007,"PYRAMID ROCK",1.24820049994364,"M",12,12,12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12
"657R",2007,"PYRAMID ROCK",0.184056442225605,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"658R",2007,"PYRAMID ROCK",-0.0819795722039047,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"659R",2007,"PYRAMID ROCK",-0.183326625319908,"M",12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12,12,12
"65R",2001,"PYRAMID ROCK",-0.335347204993914,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"65Y",2002,"SOUTH SEAL ROCK",0.298071876981109,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"660R",2007,"PYRAMID ROCK",0.361413785178611,"F",12,12,12,12,12,12,1,12,3,4,5,6,7,8,9,12,11,11,12
"661R",2007,"PYRAMID ROCK",0.209393205504606,"F",12,12,12,12,12,12,1,2,3,4,12,12,12,12,12,12,12,12,12
"662R",2007,"PYRAMID ROCK",-0.0819795722039047,"F",12,12,12,12,12,12,1,12,12,4,5,6,7,8,9,12,11,11,12
"663R",2007,"PYRAMID ROCK",0.576776273050118,"F",12,12,12,12,12,12,1,12,12,4,12,12,12,12,12,12,12,12,12
"664R",2009,"PYRAMID ROCK",0.526102746492117,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"665R",2009,"PYRAMID ROCK",0.247398350423107,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"666R",2009,"PYRAMID ROCK",-0.652056745981425,"F",12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9,10,11
"667R",2009,"PYRAMID ROCK",0.196724823865105,"F",12,12,12,12,12,12,12,12,12,12,12,12,5,6,7,8,9,12,12
"668R",2009,"PYRAMID ROCK",0.728796852724124,"M",12,12,12,12,12,12,12,12,12,12,12,4,5,6,7,8,9,12,12
"669R",2009,"PYRAMID ROCK",-0.436694258109917,"F",12,12,12,12,12,12,12,12,12,12,12,12,5,12,7,8,9,10,11
"66R",2001,"PYRAMID ROCK",-0.195995006959409,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"66Y",2002,"SOUTH SEAL ROCK",0.260066732062607,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"670R",2009,"PYRAMID ROCK",-0.272005296796411,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"671R",2009,"PYRAMID ROCK",0.526102746492117,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"672R",2009,"PYRAMID ROCK",0.133382915667603,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"673R",2009,"PYRAMID ROCK",1.03283801207213,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"674R",2009,"PYRAMID ROCK",-0.424025876470417,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"675R",2009,"PYRAMID ROCK",0.00669909927259831,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"676R",2009,"PYRAMID ROCK",1.40022107961765,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"677R",2009,"PYRAMID ROCK",0.450092456655114,"M",12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12
"678R",2009,"PYRAMID ROCK",-0.0946479538434053,"M",12,12,12,12,12,12,12,12,12,2,12,12,12,12,7,12,12,12,12
"679R",2009,"PYRAMID ROCK",0.526102746492117,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"67R",2001,"PYRAMID ROCK",-0.449362639749417,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"67Y",2002,"SOUTH SEAL ROCK",1.19752697338564,"M",12,12,2,3,4,5,12,12,12,9,10,11,12,12,12,12,12,12,12
"680R",2009,"PYRAMID ROCK",0.386750548457612,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"681R",2009,"PYRAMID ROCK",0.184056442225605,"F",12,12,12,12,12,12,12,12,12,12,3,12,12,12,7,8,9,10,12
"682R",2009,"PYRAMID ROCK",-0.360683968272914,"F",12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,9,12,12
"683R",2009,"PYRAMID ROCK",-0.322678823354413,"F",12,12,12,12,12,12,12,12,1,2,12,4,12,6,7,8,9,10,11
"684R",2009,"PYRAMID ROCK",0.298071876981109,"F",12,12,12,12,12,12,12,12,12,2,3,12,12,12,12,12,12,12,12
"685R",2009,"PYRAMID ROCK",0.0447042441910997,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"686R",2009,"PYRAMID ROCK",1.09617992026964,"M",12,12,12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12,12
"687R",2009,"PYRAMID ROCK",-0.272005296796411,"F",12,12,12,12,12,12,12,12,12,2,3,4,12,12,12,12,12,12,12
"688R",2009,"PYRAMID ROCK",0.91882257731663,"M",12,12,12,12,12,12,12,12,1,2,12,4,12,12,7,12,12,12,12
"689R",2009,"PYRAMID ROCK",0.564107891410618,"M",12,12,12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12,12
"68R",2001,"PYRAMID ROCK",-0.487367784667919,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"68Y",2002,"SOUTH SEAL ROCK",1.08351153863014,"M",12,1,2,3,4,5,12,12,12,12,12,12,12,12,12,12,12,12,12
"690R",2009,"PYRAMID ROCK",-0.0693111905644041,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"691R",2009,"PYRAMID ROCK",0.0447042441910997,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"692R",2009,"PYRAMID ROCK",0.424755693376113,"M",12,12,12,12,12,12,12,12,12,2,3,4,5,6,7,8,9,12,11
"693R",2009,"PYRAMID ROCK",0.817475524200627,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,6,7,8,9,12,11
"694R",2009,"PYRAMID ROCK",0.500765983213116,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"695R",2009,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"696R",2009,"PYRAMID ROCK",-0.00596928236690186,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"697R",2009,"PYRAMID ROCK",-0.00596928236690186,"F",12,12,12,12,12,12,12,12,12,2,3,12,5,6,7,8,9,10,11
"698R",2009,"PYRAMID ROCK",0.374082166818111,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"699R",2009,"PYRAMID ROCK",-0.563378074504922,"F",12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12
"69R",2001,"PYRAMID ROCK",-0.842082470573931,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"69Y",2002,"SOUTH SEAL ROCK",0.0827093891096012,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"6R",2001,"PYRAMID ROCK",-0.576046456144422,"M",12,2,3,4,12,12,7,8,9,10,12,12,12,12,12,12,12,12,12
"6Y",2002,"SOUTH SEAL ROCK",-0.284673678435912,"F",12,12,2,3,4,5,6,12,12,12,12,12,12,12,12,12,12,12,12
"700R",2009,"PYRAMID ROCK",0.500765983213116,"M",12,12,12,12,12,12,12,12,12,2,3,12,12,12,12,12,12,12,12
"701R",2009,"PYRAMID ROCK",0.399418930097112,"M",12,12,12,12,12,12,12,12,12,2,12,12,12,12,7,8,9,10,11
"702R",2009,"PYRAMID ROCK",-0.119984717122406,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"703R",2009,"PYRAMID ROCK",-0.411357494830916,"F",12,12,12,12,12,12,12,12,12,2,3,12,5,6,7,12,12,12,12
"704R",2009,"PYRAMID ROCK",-0.386020731551915,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"705R",2009,"PYRAMID ROCK",-0.0313060456459031,"M",12,12,12,12,12,12,12,12,1,12,12,12,5,12,12,12,12,12,12
"706R",2009,"PYRAMID ROCK",0.652786562887121,"F",12,12,12,12,12,12,12,12,12,2,12,12,5,6,7,8,9,10,11
"707R",2009,"PYRAMID ROCK",0.462760838294615,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"708R",2009,"PYRAMID ROCK",0.272735113702108,"M",12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12
"709R",2009,"PYRAMID ROCK",0.0827093891096012,"M",12,12,12,12,12,12,12,12,12,12,12,4,12,6,12,8,9,12,11
"70R",2001,"PYRAMID ROCK",-0.51270454794692,"F",1,2,12,4,5,6,7,8,9,10,11,11,11,11,11,12,12,12,12
"70Y",2002,"SOUTH SEAL ROCK",0.0320358625515991,"F",12,12,2,3,4,5,6,7,12,12,12,12,12,12,12,12,12,12,12
"710R",2009,"PYRAMID ROCK",0.260066732062607,"M",12,12,12,12,12,12,12,12,12,12,12,4,5,12,7,8,12,12,12
"711R",2009,"PYRAMID ROCK",-0.310010441714913,"M",12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12
"712R",2009,"PYRAMID ROCK",-0.614051601062923,"F",12,12,12,12,12,12,12,12,12,12,12,4,12,12,12,12,12,12,12
"713R",2009,"PYRAMID ROCK",0.196724823865105,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"714R",2009,"PYRAMID ROCK",0.108046152388602,"F",12,12,12,12,12,12,12,12,1,2,3,4,5,6,7,8,9,10,12
"715R",2009,"PYRAMID ROCK",-0.702730272539426,"F",12,12,12,12,12,12,12,12,12,2,3,12,12,6,7,8,9,10,12
"716R",2009,"PYRAMID ROCK",-0.563378074504922,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"717R",2009,"PYRAMID ROCK",-0.23400015187791,"F",12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12
"718R",2009,"PYRAMID ROCK",-0.0693111905644041,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"719R",2009,"PYRAMID ROCK",-0.145321480401407,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12,12,12,12
"71R",2001,"PYRAMID ROCK",-0.930761142050434,"F",12,12,3,4,5,6,7,8,9,10,12,12,12,12,12,12,12,12,12
"71Y",2002,"SOUTH SEAL ROCK",1.32421078978064,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"720R",2009,"PYRAMID ROCK",-0.208663388598909,"F",12,12,12,12,12,12,12,12,1,2,12,12,12,12,12,12,12,12,12
"721R",2009,"PYRAMID ROCK",0.61478141796862,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"722R",2009,"PYRAMID ROCK",-3.24907498207902,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"723R",2009,"PYRAMID ROCK",0.171388060586104,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"724R",2009,"PYRAMID ROCK",-0.386020731551915,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"725R",2009,"PYRAMID ROCK",0.34874540353911,"F",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"726R",2009,"PYRAMID ROCK",0.868149050758629,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
"727R",2009,"PYRAMID ROCK",-0.462031021388918,"M",12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12
