"AnimalID","SiteName","Beach","Region","Time","Sex","Age","Behavior","Platform","date","datetime","pup_evidence"
"105Y","SEA LION CAVES",NA,"OREGON",835,"UNK","J",NA,NA,"07/27/2004",2004-07-27 08:35:00,NA
"105Y","SEA LION CAVES",NA,"OREGON",910,NA,"J",NA,NA,"01/08/2005",2005-01-08 09:10:00,NA
"106Y","SAINT GEORGE REEF",NA,"CALIF",1120,NA,"P",NA,NA,"08/19/2002",2002-08-19 11:20:00,NA
"106Y","MOCLIPS RIVER",NA,"WASH",0,NA,NA,NA,NA,"06/24/2003",2003-06-24 00:00:00,NA
"107Y","PATRICKS POINT",NA,"CALIF",1450,NA,"J",NA,NA,"05/25/2004",2004-05-25 14:50:00,NA
"107Y","PATRICKS POINT",NA,"CALIF",0,"UNK","J",NA,NA,"05/26/2004",2004-05-26 00:00:00,NA
"107Y","PATRICKS POINT",NA,"CALIF",1100,NA,NA,NA,NA,"06/28/2008",2008-06-28 11:00:00,NA
"107Y","PYRAMID ROCK",NA,"OREGON",1713,NA,NA,NA,NA,"05/13/2010",2010-05-13 17:13:00,NA
"108Y","PYRAMID ROCK",NA,"OREGON",928,NA,"P",NA,NA,"04/24/2003",2003-04-24 09:28:00,NA
"108Y","CARROLL ISLAND",NA,"WASH",1100,"UNK","J",NA,NA,"11/05/2003",2003-11-05 11:00:00,NA
"108Y","TATOOSH NE",NA,"WASH",1916,"UNK","J",NA,NA,"08/09/2004",2004-08-09 19:16:00,NA
"108Y","TATOOSH NE",NA,"WASH",849,"UNK","J",NA,NA,"08/10/2004",2004-08-10 08:49:00,NA
"108Y","TATOOSH NE",NA,"WASH",1020,"UNK","J",NA,NA,"08/12/2004",2004-08-12 10:20:00,NA
"108Y","TATOOSH NE",NA,"WASH",850,"UNK","J",NA,NA,"09/08/2004",2004-09-08 08:50:00,NA
"109Y","SAINT GEORGE REEF",NA,"CALIF",1900,NA,"P",NA,NA,"08/16/2002",2002-08-16 19:00:00,NA
"109Y","SEA LION CAVES",NA,"OREGON",1720,"UNK","J",NA,NA,"06/25/2004",2004-06-25 17:20:00,NA
"109Y","SEA LION CAVES",NA,"OREGON",1000,"UNK","J",NA,NA,"06/26/2004",2004-06-26 10:00:00,NA
"109Y","COLUMBIA RIV S JETTY",NA,"OREGON",815,"UNK","J",NA,NA,"09/01/2004",2004-09-01 08:15:00,NA
"109Y","THREE ARCH ROCK SEAL ROCK",NA,"OREGON",0,NA,NA,NA,NA,"04/06/2005",2005-04-06 00:00:00,NA
"10R","PYRAMID ROCK",NA,"OREGON",0,NA,NA,NA,NA,"06/30/2001",2001-06-30 00:00:00,NA
"10Y","SEA LION GULCH",NA,"CALIF",930,NA,"J",NA,NA,"11/24/2004",2004-11-24 09:30:00,NA
"10Y","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"11/23/2005",2005-11-23 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1100,NA,NA,NA,NA,"06/05/2008",2008-06-05 11:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"06/16/2008",2008-06-16 12:00:00,NA
"10Y","READING ROCK",NA,"CALIF",1500,NA,NA,NA,NA,"06/28/2008",2008-06-28 15:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1430,NA,NA,NA,NA,"07/22/2008",2008-07-22 14:30:00,NA
"10Y","PACHENA",NA,"BC",1030,NA,NA,NA,NA,"10/27/2008",2008-10-27 10:30:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"05/31/2009",2009-05-31 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"06/16/2009",2009-06-16 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"07/12/2009",2009-07-12 12:00:00,NA
"10Y","CARMANAH POINT",NA,"BC",1718,NA,NA,NA,NA,"10/12/2009",2009-10-12 17:18:00,NA
"10Y","PACHENA",NA,"BC",1100,NA,NA,NA,NA,"10/27/2009",2009-10-27 11:00:00,NA
"10Y","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"08/12/2010",2010-08-12 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"05/30/2011",2011-05-30 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"06/01/2011",2011-06-01 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"06/09/2011",2011-06-09 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"06/29/2011",2011-06-29 12:00:00,NA
"10Y","E BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"11/05/2011",2011-11-05 12:00:00,NA
"10Y","PATRICKS POINT",NA,"CALIF",1200,"M","A",NA,NA,"05/30/2012",2012-05-30 12:00:00,NA
"110Y","PYRAMID ROCK",NA,"OREGON",900,NA,"P",NA,NA,"10/17/2002",2002-10-17 09:00:00,NA
"110Y","SEA LION CAVES",NA,"OREGON",1200,NA,"P",NA,NA,"12/04/2002",2002-12-04 12:00:00,NA
"111R","PYRAMID ROCK",NA,"OREGON",0,NA,NA,NA,NA,"08/27/2001",2001-08-27 00:00:00,NA
"111R","ROGUE REEF",NA,"OREGON",1100,"UNK","P",NA,NA,"02/02/2002",2002-02-02 11:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1630,"UNK","P",NA,NA,"01/08/2003",2003-01-08 16:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1330,"UNK","P",NA,NA,"01/09/2003",2003-01-09 13:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1100,NA,"P",NA,NA,"01/11/2003",2003-01-11 11:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1330,"UNK","P",NA,NA,"01/28/2003",2003-01-28 13:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",940,"UNK","P",NA,NA,"01/29/2003",2003-01-29 09:40:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1600,"UNK","P",NA,NA,"02/03/2003",2003-02-03 16:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1330,NA,"P",NA,NA,"03/06/2003",2003-03-06 13:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1030,NA,"P",NA,NA,"03/07/2003",2003-03-07 10:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1230,"UNK","P",NA,NA,"03/08/2003",2003-03-08 12:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1140,"UNK","P",NA,NA,"03/09/2003",2003-03-09 11:40:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1100,NA,"P",NA,NA,"04/02/2003",2003-04-02 11:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1430,"UNK","P",NA,NA,"04/04/2003",2003-04-04 14:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",950,NA,"P",NA,NA,"04/11/2003",2003-04-11 09:50:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1030,"UNK","P",NA,NA,"04/24/2003",2003-04-24 10:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1130,"UNK","P",NA,NA,"05/01/2003",2003-05-01 11:30:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1435,"UNK","J",NA,NA,"05/20/2003",2003-05-20 14:35:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1625,"UNK","J",NA,NA,"05/22/2003",2003-05-22 16:25:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",905,"UNK","J",NA,NA,"06/02/2003",2003-06-02 09:05:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1150,NA,"J",NA,NA,"06/03/2003",2003-06-03 11:50:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"06/04/2003",2003-06-04 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1101,NA,"J",NA,NA,"07/09/2003",2003-07-09 11:01:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",0,"UNK","J",NA,NA,"07/10/2003",2003-07-10 00:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",0,NA,NA,NA,NA,"07/12/2003",2003-07-12 00:00:00,NA
"111Y","PYRAMID ROCK",NA,"OREGON",1438,NA,"J",NA,NA,"08/02/2003",2003-08-02 14:38:00,NA
"111Y","CASCADE HEAD",NA,"OREGON",815,"UNK","J",NA,NA,"10/25/2003",2003-10-25 08:15:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1015,"UNK","J",NA,NA,"12/17/2003",2003-12-17 10:15:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",910,"UNK","J",NA,NA,"12/20/2003",2003-12-20 09:10:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",905,"UNK","J",NA,NA,"01/27/2004",2004-01-27 09:05:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1050,"UNK","J",NA,NA,"01/29/2004",2004-01-29 10:50:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",910,"UNK","J",NA,NA,"01/30/2004",2004-01-30 09:10:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",0,"UNK","J",NA,NA,"02/21/2004",2004-02-21 00:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",900,"UNK","J",NA,NA,"03/25/2004",2004-03-25 09:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1148,"UNK","J",NA,NA,"04/25/2004",2004-04-25 11:48:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1009,"UNK","J",NA,NA,"04/26/2004",2004-04-26 10:09:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1000,"UNK","J",NA,NA,"05/10/2004",2004-05-10 10:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1028,NA,"J",NA,NA,"05/12/2004",2004-05-12 10:28:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1715,NA,"J",NA,NA,"06/16/2004",2004-06-16 17:15:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1310,NA,"J",NA,NA,"06/17/2004",2004-06-17 13:10:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1000,"UNK","J",NA,NA,"06/26/2004",2004-06-26 10:00:00,NA
"111Y","CASCADE HEAD",NA,"OREGON",0,NA,"J",NA,NA,"08/29/2004",2004-08-29 00:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1508,NA,"J",NA,NA,"01/10/2005",2005-01-10 15:08:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1312,"UNK","J",NA,NA,"02/04/2005",2005-02-04 13:12:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1043,"UNK","J",NA,NA,"02/05/2005",2005-02-05 10:43:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1303,"UNK","J",NA,NA,"02/06/2005",2005-02-06 13:03:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1345,"UNK","J",NA,NA,"04/09/2005",2005-04-09 13:45:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"04/23/2005",2005-04-23 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"04/30/2005",2005-04-30 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"06/04/2005",2005-06-04 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"07/01/2005",2005-07-01 12:00:00,NA
"111Y","PYRAMID ROCK",NA,"OREGON",1816,"UNK","J",NA,NA,"07/29/2005",2005-07-29 18:16:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"01/05/2006",2006-01-05 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/27/2006",2006-01-27 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/31/2006",2006-01-31 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/06/2006",2006-02-06 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"02/19/2006",2006-02-19 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/03/2006",2006-03-03 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"03/19/2006",2006-03-19 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/20/2006",2006-03-20 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/30/2006",2006-03-30 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/07/2006",2006-04-07 12:00:00,NA
"111Y","CASCADE HEAD",NA,"OREGON",1200,NA,NA,NA,NA,"05/12/2006",2006-05-12 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"05/28/2006",2006-05-28 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"05/29/2006",2006-05-29 12:00:00,NA
"111Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"08/11/2006",2006-08-11 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"11/27/2006",2006-11-27 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"12/04/2006",2006-12-04 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"02/12/2007",2007-02-12 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"02/28/2007",2007-02-28 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"03/26/2007",2007-03-26 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"04/02/2007",2007-04-02 12:00:00,NA
"111Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/21/2007",2007-06-21 12:00:00,NA
"111Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/26/2009",2009-07-26 12:00:00,NA
"112Y","SMITH RIVER",NA,"CALIF",0,NA,NA,NA,NA,"07/28/2002",2002-07-28 00:00:00,NA
"113Y","SEA LION CAVES",NA,"OREGON",910,"UNK","P",NA,NA,"01/08/2003",2003-01-08 09:10:00,NA
"113Y","SEA LION CAVES",NA,"OREGON",1400,"UNK","P",NA,NA,"02/02/2003",2003-02-02 14:00:00,NA
"113Y","CARMANAH POINT",NA,"BC",1200,"UNK","J",NA,NA,"08/10/2005",2005-08-10 12:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1500,NA,NA,NA,NA,"06/26/2007",2007-06-26 15:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/27/2007",2007-06-27 12:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1200,"F",NA,NA,NA,"06/28/2007",2007-06-28 12:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1400,NA,NA,NA,NA,"06/30/2007",2007-06-30 14:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1430,NA,NA,NA,NA,"07/02/2007",2007-07-02 14:30:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1232,NA,NA,NA,NA,"07/03/2007",2007-07-03 12:32:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1345,NA,NA,NA,NA,"07/06/2007",2007-07-06 13:45:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/20/2007",2007-07-20 12:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/27/2007",2007-07-27 12:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/04/2007",2007-08-04 12:00:00,NA
"113Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/09/2007",2007-08-09 12:00:00,NA
"113Y","PATRICKS POINT",NA,"CALIF",1100,NA,NA,NA,NA,"06/05/2008",2008-06-05 11:00:00,NA
"113Y","PATRICKS POINT",NA,"CALIF",1030,NA,NA,NA,NA,"07/03/2008",2008-07-03 10:30:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/25/2008",2008-07-25 12:00:00,NA
"113Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"04/30/2009",2009-04-30 12:00:00,NA
"113Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"05/14/2010",2010-05-14 12:00:00,NA
"113Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"07/08/2010",2010-07-08 12:00:00,NA
"113Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"08/04/2010",2010-08-04 12:00:00,NA
"113Y","PATRICKS POINT",NA,"CALIF",1200,NA,NA,NA,NA,"06/29/2011",2011-06-29 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/13/2011",2011-07-13 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"08/07/2011",2011-08-07 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"08/14/2011",2011-08-14 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"06/28/2012",2012-06-28 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"07/20/2012",2012-07-20 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"08/04/2012",2012-08-04 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"06/27/2013",2013-06-27 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"06/28/2013",2013-06-28 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"08/11/2013",2013-08-11 12:00:00,NA
"113Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"09/27/2013",2013-09-27 12:00:00,NA
"114R","PYRAMID ROCK",NA,"OREGON",1031,NA,"J",NA,NA,"07/28/2004",2004-07-28 10:31:00,NA
"114R","ROGUE REEF",NA,"OREGON",1613,NA,NA,NA,NA,"04/25/2005",2005-04-25 16:13:00,NA
"114R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/07/2005",2005-07-07 12:00:00,NA
"114R","WOUWER ISLAND",NA,"BC",1200,NA,NA,NA,NA,"07/12/2005",2005-07-12 12:00:00,NA
"114R","WOUWER ISLAND",NA,"BC",1200,NA,NA,NA,NA,"07/28/2005",2005-07-28 12:00:00,NA
"114R","WOUWER ISLAND",NA,"BC",1200,NA,NA,NA,NA,"07/30/2005",2005-07-30 12:00:00,NA
"114R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/09/2005",2005-08-09 12:00:00,NA
"114R","MARA ISLAND ROCK",NA,"BC",1200,NA,NA,NA,NA,"09/15/2005",2005-09-15 12:00:00,NA
"114R","PACHENA",NA,"BC",1239,NA,NA,NA,NA,"10/07/2006",2006-10-07 12:39:00,NA
"114R","PACHENA",NA,"BC",1004,NA,NA,NA,NA,"10/14/2006",2006-10-14 10:04:00,NA
"114R","CARMANAH POINT",NA,"BC",1300,NA,NA,NA,NA,"07/21/2007",2007-07-21 13:00:00,NA
"114R","CARMANAH POINT",NA,"BC",1158,NA,NA,NA,NA,"08/04/2007",2007-08-04 11:58:00,NA
"114R","PACHENA",NA,"BC",1229,NA,NA,NA,NA,"08/05/2007",2007-08-05 12:29:00,NA
"114R","CARMANAH POINT",NA,"BC",1330,NA,NA,NA,NA,"08/17/2007",2007-08-17 13:30:00,NA
"114R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"08/31/2007",2007-08-31 12:00:00,NA
"114R","PACHENA",NA,"BC",1120,NA,NA,NA,NA,"09/26/2007",2007-09-26 11:20:00,NA
"114R","PACHENA",NA,"BC",1430,NA,NA,NA,NA,"11/05/2007",2007-11-05 14:30:00,NA
"114Y","MENDOCINO",NA,"CALIF",0,NA,NA,NA,NA,"04/11/2003",2003-04-11 00:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/24/2002",2002-06-24 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/26/2002",2002-06-26 12:00:00,NA
"115R","CAPE ADDINGTON",NA,"SE_AK",0,"M","J",NA,NA,"06/23/2003",2003-06-23 00:00:00,NA
"115R","W BODELTEH ISLAND",NA,"WASH",1135,"UNK","J",NA,NA,"06/16/2004",2004-06-16 11:35:00,NA
"115R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/28/2004",2004-07-28 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/27/2005",2005-06-27 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/21/2005",2005-07-21 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/28/2005",2005-07-28 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/31/2005",2005-07-31 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/09/2005",2005-08-09 12:00:00,NA
"115R","UNKNOWN",NA,"BC",1200,NA,NA,NA,NA,"08/10/2005",2005-08-10 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/11/2005",2005-08-11 12:00:00,NA
"115R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"10/20/2005",2005-10-20 12:00:00,NA
"115R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"11/20/2005",2005-11-20 12:00:00,NA
"115R","SEA LION CAVES",NA,"OREGON",945,NA,NA,NA,NA,"08/07/2006",2006-08-07 09:45:00,NA
"115R","SEA LION CAVES",NA,"OREGON",1345,NA,NA,NA,NA,"08/10/2006",2006-08-10 13:45:00,NA
"115R","UNKNOWN",NA,"BC",1200,NA,NA,NA,NA,"09/04/2006",2006-09-04 12:00:00,NA
"115R","PACHENA",NA,"BC",1239,NA,NA,NA,NA,"10/07/2006",2006-10-07 12:39:00,NA
"115R","CARMANAH POINT",NA,"BC",1300,NA,NA,NA,NA,"10/14/2006",2006-10-14 13:00:00,NA
"115R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/27/2007",2007-07-27 12:00:00,NA
"115R","PYRAMID ROCK",NA,"OREGON",1657,"M",NA,NA,NA,"08/02/2008",2008-08-02 16:57:00,NA
"115R","PACHENA",NA,"BC",1330,NA,NA,NA,NA,"09/05/2008",2008-09-05 13:30:00,NA
"115R","COLUMBIA RIV S JETTY",NA,"OREGON",1300,NA,NA,NA,NA,"07/30/2009",2009-07-30 13:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1400,NA,NA,NA,NA,"08/24/2009",2009-08-24 14:00:00,NA
"115R","CARMANAH POINT",NA,"BC",715,NA,NA,NA,NA,"08/26/2009",2009-08-26 07:15:00,NA
"115R","CARMANAH POINT",NA,"BC",1400,NA,NA,NA,NA,"09/03/2009",2009-09-03 14:00:00,NA
"115R","PYRAMID ROCK",NA,"OREGON",1518,"M",NA,NA,NA,"05/14/2010",2010-05-14 15:18:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/14/2010",2010-08-14 12:00:00,NA
"115R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/29/2010",2010-08-29 12:00:00,NA
"115R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"10/14/2010",2010-10-14 12:00:00,NA
"115R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/12/2011",2011-07-12 12:00:00,NA
"115R","E BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"08/24/2011",2011-08-24 12:00:00,NA
"115R","LONG BEACH ROCKS",NA,"BC",0,NA,NA,NA,NA,"05/03/2012",2012-05-03 00:00:00,NA
"115R","PYRAMID ROCK",NA,"OREGON",1200,"M","A",NA,NA,"07/18/2012",2012-07-18 12:00:00,NA
"115R","PACHENA",NA,"BC",1200,"M","A",NA,NA,"05/09/2013",2013-05-09 12:00:00,NA
"115Y","SAINT GEORGE REEF",NA,"CALIF",920,NA,"P",NA,NA,"08/19/2002",2002-08-19 09:20:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",0,NA,NA,NA,NA,"08/04/2003",2003-08-04 00:00:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,"UNK","J",NA,NA,"06/21/2004",2004-06-21 12:00:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,"UNK","J",NA,NA,"07/21/2004",2004-07-21 12:00:00,NA
"115Y","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1330,NA,NA,NA,NA,"05/26/2005",2005-05-26 13:30:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"06/28/2005",2005-06-28 12:00:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"07/12/2005",2005-07-12 12:00:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"07/13/2005",2005-07-13 12:00:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"07/27/2005",2005-07-27 12:00:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"08/24/2005",2005-08-24 12:00:00,NA
"115Y","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"08/31/2005",2005-08-31 12:00:00,NA
"115Y","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/10/2005",2005-09-10 12:00:00,NA
"115Y","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/14/2005",2005-09-14 12:00:00,NA
"115Y","WOUWER ISLAND",NA,"BC",1200,NA,NA,NA,NA,"09/17/2005",2005-09-17 12:00:00,NA
"115Y","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"11/23/2005",2005-11-23 12:00:00,NA
"115Y","MARA ISLAND ROCK",NA,"BC",1200,NA,NA,NA,NA,"06/21/2006",2006-06-21 12:00:00,NA
"115Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"07/09/2006",2006-07-09 12:00:00,NA
"115Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/30/2006",2006-07-30 12:00:00,NA
"115Y","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"09/16/2006",2006-09-16 12:00:00,NA
"115Y","PACHENA",NA,"BC",1430,NA,NA,NA,NA,"10/09/2006",2006-10-09 14:30:00,NA
